,size,qual,vlue,mtum,usmv
43,0.0,0.20283296580725363,0.0,0.21109664786589377,-0.07779982110012185
44,0.0,0.0853910473832542,0.33668900355099396,0.28139289668605016,0.11980920787024729
45,0.0,0.0,0.0,-0.5628649976223699,-0.043565323876393336
46,-0.21317416409871726,0.0,0.0673241997093399,-0.28155134978735674,-0.3096796707593441
47,0.0,-0.6444943999692754,0.0,-0.4224757139308366,-0.15565413682328
48,0.0,-0.22722505865768738,-0.2693239983964091,-0.6692851228224939,-0.23352664255860134
49,0.0,0.0,0.0,-0.13250111376716944,0.1556904876256482
50,0.0,0.0,0.2693239983964091,-0.25518458372353336,0.15566625187091176
51,0.0,0.04952781060385547,0.0,-0.24819774718753962,-0.2335084657429931
52,0.0,-0.6119862056976899,0.0,0.0,-0.3114294637436288
53,0.0,0.46630917142476136,0.0,0.2714631279845392,0.3098725576586858
54,0.0,-0.2914177494028891,-0.8081896991631865,-0.5169010172094701,-0.3877450803786431
55,0.0,0.0,-0.13476180870775067,-0.2821869507263486,0.0
56,0.0,0.0,0.0,-1.2708276209059122,-0.5452775208132365
57,0.0,-1.0692589111096495,-0.8089524507486345,0.0,-0.4676174974154179
58,0.0,0.2917294716073826,0.5393743388593109,-0.49464722062797506,0.6234414167023417
59,0.0,0.0,0.0,0.0,0.31157501420420175
60,0.0,-0.01944598391911967,0.0,0.07067887058020972,0.280334534378035
61,0.0,0.31109037426269026,0.40433992059707435,-0.31809426461482104,0.07007135602687953
62,0.0,-0.19442014253989726,0.0,-0.495014506960878,-0.19465478036284622
63,0.0,0.09721479616864315,0.0,0.6010571715586721,0.15572685541087594
64,-1.0131983269108247,0.0,0.5388657007667774,0.494717137904388,0.077854334579186
65,0.0,0.09720534637125411,0.13467106612541357,-0.8482364260622433,0.028026076709153358
66,0.0,0.0,0.1346529322709955,-0.0707188572128814,-0.2631646577269109
67,0.0,0.29155935869074057,0.0,-0.21218658353117092,0.0015573910276955871
68,0.0,0.0,0.0,0.4243281534668242,0.15572685541087594
69,-0.0533546752166103,-0.43737092180684556,0.0,-0.6365597697000069,-0.15572685541087594
70,0.0,0.0,0.0,0.0,-0.15575111004206832
71,0.0,0.0,-0.2693239983964091,-0.07146144675651556,0.1308325625428708
72,0.0,0.24300746152494668,0.0,-0.3177468730619637,0.02491854749919753
73,0.0,0.0,0.13467106612541357,0.5957810107943828,0.25226532840250115
74,0.0,0.43726467355309495,0.2692877355707779,0.6293591281307798,0.21484250414616213
75,0.0,0.36424122884870513,0.0,0.08341338902795314,0.1478720053755822
76,0.0,0.10973201607633598,0.0,0.21203661244939553,0.08560011522273925
77,0.0,0.0,0.0,-0.3534193357159765,0.07781192860800701
78,0.0,0.2543765894049699,0.13461667920999787,0.0,0.15560569548256353
79,0.0,-0.3883872269421218,0.0,0.6360649000622942,-0.245868094562951
80,1.1731457645804966,0.17285094368180154,0.13459855999808923,0.062171304572089525,-0.06692393474772018
81,0.0,0.0,-0.4038500425078695,-0.062171304572089525,0.0015564214450591862
82,0.0,0.4096733446354861,0.0,1.3061975627284284,0.15718608919890187
83,0.0,0.28919432410212664,0.0,0.13687544426499443,0.15404951866671013
84,0.0,0.050454870070382185,0.0,0.11005120213880559,0.0
85,0.0,0.14552863301453556,0.0,-0.07054424890906574,0.0
86,0.0,0.09700732412909474,0.0,0.0,0.06534717243589228
87,0.0,0.0,0.20194540811058204,0.0,-0.2209528679184558
88,0.0,0.04850013338497661,0.20190463439728745,-0.07054922575200351,0.24584590564824538
89,0.0,-0.14550745751407135,0.0,-0.5073955299268462,0.014002061414331024
90,0.0,0.0,0.06729248681924815,0.0614092577819747,-0.10424227158001287
91,0.0,-0.09701673546214096,0.0672879588456965,-0.1800033252532529,-0.297227923872434
92,0.0,-0.19406171223401714,0.0,0.0,0.18052592230066722
93,0.0,-0.5824111987573488,-0.12515922490319298,-1.422106037135329,-0.3501877431171252
94,0.0,-0.056317733012178905,0.25972156110842803,-0.21211157148126603,0.15565413682328
95,0.0,-0.2019931290364596,0.0,-0.31825173981037125,-0.46703511396106734
96,0.0,-0.4798972684527669,-0.6743392639547707,-0.3891119453403036,-0.31147796545294426
97,0.0,-0.7679260057864568,0.0,-0.49545246439386403,-0.545319999490701
98,0.0,0.08265326716117016,0.0,0.5945135073046615,-0.23379963477943022
99,0.0,-0.22852864122491212,-0.8324466058100555,-0.06792651485820755,0.0
100,0.0,0.0009725729563925256,-0.3517754926933847,-0.29581716167559335,0.054558137555282826
101,0.0,-0.2927871754847544,0.0,0.0,-0.21045493419169503
102,0.0,0.48631037285851164,0.4690064965204854,0.0,0.3117692932503857
103,0.0,0.4151219152106478,0.1778414898101488,0.30006270403326596,0.0
104,0.0,0.0,0.0,-0.3566884067378595,-0.1558724966139735
105,0.0,-0.7068797582725495,-0.06736047963240566,-0.5324383962879153,-0.3118179008732014
106,0.0,0.0,-0.07814384129467555,-0.13669547562855655,-0.15594541941954532
107,0.0,0.6106490377559837,0.41355407202647854,0.848909407781484,0.6127255329504422
108,0.0,0.16718279533556313,0.0,0.7407022577758937,0.16675848812131022
109,0.0,0.38868915074985466,0.2868279341594615,0.461688522585213,0.07791499478049246
110,0.0,-0.29150269846489607,0.0,-1.0608579798985218,-0.3896356955594982
111,0.0,-0.19438235069380028,-0.46462175575356923,0.7073636851506748,0.46754462006592945
112,0.0,-0.07095897164965947,0.1791406238478288,-0.2885439582795968,-0.17608281235759193
113,0.0,-0.6096769630330456,-0.7410152247189217,-0.41881972687107805,-0.7592251280010842
114,0.0,-1.0705076201142916,-1.1462864948228457,-1.6997171230936914,-0.7800920904221798
115,-2.330575545773428,0.4225008021245813,0.40472175931860477,0.07087925721549482,0.1560671091738186
116,0.0,-0.06521312771834431,0.26972353501442115,-0.1956389531896363,0.2652581992039771
117,0.0,0.7132199457080546,0.40444894383462326,0.59955481663021,0.35876678204438406
118,0.0,0.0,0.13477997189959012,0.0,0.13879261364824202
119,0.0,0.29175784306190167,0.2695054591166368,0.6891147414984644,0.31494099014661714
120,0.0,0.38887809162080345,0.0,0.46504336464980867,0.0919690018346131
121,0.0,-0.2916443903435706,0.13472549700477288,-0.27177990524762663,-0.38975718620992694
122,0.0,0.008750569394422314,0.013471551451260666,-0.2945116084349664,-0.1637433287999812
123,0.0,-0.39774211373355683,0.12123579703793297,-0.5673208478960134,-0.22616582730794477
124,0.0,-0.30254551911301775,-0.6063260198549969,-0.27634018077016265,-0.07800007803915321
125,0.0,-0.13525091254162902,0.06738771524439358,-0.28988496589565926,-0.23403674483724046
126,0.0,-0.37860520932220254,-0.33159135847782295,-0.3920808233015549,-0.07802442168358681
127,0.0,-0.0808006468391298,0.19681138657823283,0.17939782650611136,-0.1669927190377507
128,0.0,0.21610277231065567,0.0,-0.4964363067809785,0.1654321685062854
129,0.0,-0.4906790551233442,-0.26961445296791453,-0.7806124655695967,-0.3886529011758455
130,-0.9790949071835087,-0.8729132473295209,-0.2696871645255783,-0.7812222974648009,-0.2342011798823762
131,0.0,0.2923549209539189,0.0,0.2131211601854588,0.3122560524975171
132,0.0,-0.1948937835054565,0.0,0.071030294450658,0.0
133,0.0,0.1948937835054565,0.13485267365886955,0.21306061655135267,0.31215857909216993
134,0.0,0.19485580731970487,0.40444894383462326,-0.14203536704560094,0.14824119649947676
135,0.0,-0.03701968180980231,0.0,0.21304548601719375,-0.07021677481588995
136,0.0,0.0,0.0,0.0,-0.07958497221505212
137,-0.10694615271411578,-0.15783612550990256,-0.13479813998973356,0.0,-0.1404595213569948
138,0.0,0.2922694745342014,0.0,-0.639272671556057,0.2980628279196651
139,0.0,0.24349265989975777,-0.13481631297818097,0.8806693655936115,0.03276588541112346
140,0.0,0.23077631013190825,0.6658157769345863,0.042593368219101535,0.20125260311765203
141,0.0,0.888526918876309,0.0,1.1351544319335716,0.46787274715054394
142,0.0,0.0,0.9319363941120429,0.2984734981588133,0.311793595167309
143,0.0,0.09727153356209328,0.018845244201592948,0.0,-0.13094146935088702
144,2.030023668455172,-0.19455252979660997,-0.40390441478077577,-0.12122196003794272,-0.336785386697791
145,-0.21349274205739732,-0.1225875310559843,0.0,-0.35453449991962316,0.0
146,0.0,-0.22964883291365368,0.0,0.4608703440602824,0.23389077407554026
147,-0.1067634656433114,-0.32899571920985693,-0.11985636104849817,-0.6381847406808916,-0.07795751319417121
148,0.0,0.1888450959910415,-0.05656641841866872,0.39005017958082533,0.06392560932155789
149,0.0,-0.3348837965058138,0.0,-0.7447733218910457,-0.37581645005690945
150,-0.5339883717425664,-0.14606003093220465,-0.6318757961327748,-0.2625761574641672,0.07798183027318828
151,0.3204272390568974,0.8663107871855757,0.0,1.085341261896744,0.7794840210717524
152,0.0,-0.1839066148798807,0.6736275094745281,0.0,-0.2072834421458225
153,0.10678626738691577,-0.4876622047964574,-0.22763533456604534,-0.57444569344689,-0.2603340552695954
154,0.0,0.6812983863699884,0.4969593329624544,1.0174653938044287,0.6234414167023417
155,0.0,0.5836008336057574,0.5384304881728141,0.8302218203244394,0.31157501420420175
156,0.0,-0.19449577033014975,-0.8077544865692232,-0.3236478612080873,-0.15577537222810633
157,0.42703107299946197,-0.4864049903767764,-0.2693965533531184,0.0,-0.3100652018730443
158,0.0,0.14594634065456802,0.0,-0.1062529884654495,0.3100652018730443
159,0.266801847851994,0.02432231937721241,0.5387205517495275,0.0,-0.24617455770137298
160,0.0,0.0,0.1346348032997824,0.8815579717298405,0.24617455770137298
161,0.0,0.21887425761324408,-0.2692877355707779,-0.35040589040491454,-0.31162356126301916
162,0.0,-0.11964532470987166,-0.13467106612541357,0.21238186338745635,0.0
163,0.0,0.6544696962764718,0.40395880169619147,0.28310567108214,0.15582391928692374
164,0.6933518504919078,-0.23334273291819585,0.08884904149830675,-0.07076890417323511,-0.07479245098362952
165,0.0,0.038894236850772756,0.04576763771169112,-0.07077391276499867,-0.1589525343028697
166,0.0,0.006806335921538675,0.0,0.0,0.23374498528649923
167,0.0,0.0,0.0,0.2830656023427025,-0.15582391928692374
168,0.0,0.39177239594501145,0.4710157204463883,0.5658909396260015,0.31162356126301916
169,0.0,0.23324068600771852,0.0672698530408411,0.35281237429352075,0.2601312976757697
170,0.0,0.19432569046795578,0.2690341689621789,0.21275851388136147,0.49826619967774377
171,0.0,0.4089322118296934,0.0,0.7065140890194499,-0.13544155133971003
172,0.7461493710776423,-0.4089322118296934,0.13448994707854212,-0.8478768260369307,-0.38930198646358605
173,0.0,0.09714868614008054,-0.13448994707854212,-0.353494294747847,-0.07787858732211106
174,0.0,0.0,0.0,-0.060813615480270755,0.2382893638435135
175,0.0,0.09713924919019234,0.537851297085723,0.48499177666538884,0.07318860160943075
176,0.21308331638270062,0.4457481383211004,-0.13443570632620805,-0.282765447947142,0.31138097713778734
177,0.0,-0.6400360736513733,-0.5379236278182375,-0.42429814652500397,-0.48112443911296765
178,-0.42621204694270887,0.0,0.5379236278182375,-0.07073386386657887,-0.14173450347776395
179,-0.6396588704244976,-0.9720062973688215,-0.9186794529032483,-0.49527718845965296,-0.4673989334911255
180,0.0,-0.3404255352030816,-0.44955919728817406,-0.5741208975944545,-0.9354537632582094
181,0.0,-0.340541464213473,0.09019724258330086,-0.4880140933893884,0.3119151616060023
182,0.0,1.2642841460355214,0.8746258168486065,1.345180563210313,0.9351621629152262
183,0.0,0.19436346028189888,0.2689618090441215,0.5658509133867895,0.07789071935970782
184,0.0,0.0,0.0,-0.49510203649560935,0.14330307378429552
185,0.0,0.005830320191080318,0.0,0.0,-0.065418420915897
186,0.0,0.09133724535193011,0.2688894880416015,0.7072136079768754,0.07787858732211106
187,0.0,-0.21766846069937174,-0.31729727525053875,-0.4949970047682939,-0.2336539595502174
188,0.0,0.12050089515636131,0.0,0.42429814652500397,0.15577537222810633
189,0.0,0.19432569046795578,0.31729727525053875,0.0,0.29746354149562393
190,0.0,0.2914177494028891,0.26881720591998004,0.4241181939592664,0.014014423957320332
191,0.0,-0.2914177494028891,-0.4032529122461881,0.21199166245544632,-0.15572685541087594
192,0.0,0.6798426911673872,0.2688533421224548,0.28258566065808566,0.3114294637436288
193,0.0,0.0,0.0,-0.24725808571623986,0.2335084657429931
194,0.533077468778842,-1.0685318419172418,-0.4033071238378483,-0.848206447743749,-0.8564644117567966
195,0.10658140164565566,0.04859440679361171,-0.13447186196557936,-0.7427712782908102,0.05763971596106643
196,0.0,-0.15842646590957798,0.0,0.14152278540446872,0.0981356562670399
197,0.0,0.28087389869924095,0.13447186196557936,0.5658909396260015,0.15575111004206832
198,0.0,-0.8029841108143643,-0.6725402096252608,0.0,-0.46732612424627007
199,0.0,0.7291287235160482,0.0,-0.21217157687747346,0.4517521048246209
200,0.10657004326208863,0.48579063379516896,1.0758473334631091,0.5656908650353287,0.32700348316527794
201,0.0,0.1942501948608566,0.0,0.5653710397952594,0.0
202,0.48262009307453724,-0.3885381301911295,0.0,-0.42399831035844215,-0.3114294637436288
203,0.0,-0.25457432298825466,-0.13441763579624677,0.0,0.15572685541087594
204,0.0,0.44886225831852755,0.8062349267676794,0.6712476625887476,0.38921107407574596
205,0.0,0.5826374218029784,0.0,0.24718823509850552,0.2536840619864478
206,0.0,0.2911914604419863,0.0,0.07061398866081703,-0.2536840619864478
207,0.0,0.291106692658083,0.4028738387935604,0.6353016131503963,0.46685341650931633
208,0.0,0.0,-0.009398540406380107,-0.0705691401439168,-0.3112113928489535
209,0.0,-0.4852249112623497,0.009398540406380107,-0.5647324730064796,0.07781192860800701
210,0.0,0.29116319902833254,0.40271159682436775,0.5647324730064796,0.7777864590599037
211,0.0,0.0,0.5366966451116895,0.5644137302365237,0.3109452761362874
212,0.0,0.9699321807934425,0.5364087563242137,0.740309906372083,0.07772121404503451
213,0.0,0.6783932033203044,0.5361211762240359,0.5988973422388355,0.5423259076442477
214,0.0,0.0,0.0,0.07043493575764614,-0.15381042041529014
215,3.0278350836772105,0.09687575691685879,0.0,0.1408549900210332,0.15536394034221246
216,0.0,0.04843435934454021,0.1339853957924575,0.2119493681318474,0.46594704578328816
217,-0.22515011873025514,-0.48444919075585346,-0.2679887460761421,-1.1983511954518633,-0.8544021646796907
218,-0.09347343024579402,-0.43620502327446076,-0.26806058329675864,-0.2820078980905194,-0.23314552271980205
219,0.0,0.38774719369172317,0.1340392737079199,0.42298202957091746,0.15543638797144155
220,0.0,-0.38774719369172317,-0.13537975718058703,-0.21146865056120845,-0.31089694016905867
221,0.0,0.5815644246496277,0.5373898128455679,0.17622698080721477,0.29690865458142923
222,0.0,0.097863428273115,0.010718056173253387,0.6693794398149322,0.16940051684333213
223,0.0,0.28965837467787026,0.0,0.14086491078391106,0.15538808204684784
224,0.0,-0.29062727257134213,0.3911304523489534,-0.14086491078391106,-0.23309117855419004
225,0.0,0.0,-0.26788106241149023,0.0,-0.0777091347483605
226,0.0,-0.2907117613375476,-0.26795284190317403,0.28170998143917103,0.0
227,0.0,0.0,0.0,0.1408252361150275,0.1554122312557027
228,0.0,0.9687107218825375,1.0712373814989462,0.14080540716054912,-0.1554122312557027
229,0.0,0.0,0.0,-0.3964282082069559,-0.7998229944510271
230,0.0,0.0,0.0,0.0,-0.8315621022649822
231,0.0,0.0,0.0,-2.1150600101309536,0.07774538390670216
232,5.152123646183782,1.2472883243983546,0.0,0.7760415218918126,-0.23325428710485596
233,0.0,0.0,0.0,-0.3526714901651573,0.0
234,0.0,-0.42589335636922243,6.003090949959322,0.9166872975594487,0.5441753933794757
235,0.0,0.0,0.0,0.22833592542070846,-0.23162704108248278
236,0.0,0.07920478401057807,0.0,0.0,-0.09639753105439297
237,0.0,0.5484658543695176,0.0,-0.29882050694762796,-0.060641918044446186
238,0.0,0.19305019364956877,0.0,-0.35249744804399796,0.46638166410772897
239,0.0,0.0,0.0,0.0,-0.46638166410772897
240,0.0,0.13414793642230194,0.0,-0.7759320390716695,-0.1555089031981538
241,0.0,0.15535749382600272,1.7292499353018798,-0.141143260643517,0.3109936271368241
242,0.0,-0.38602586852576337,0.0,-0.9179170988726781,-0.1554847239386703
243,0.0,-0.09652975537211006,0.0,0.0,-0.6221807635773402
244,0.0,-0.2896451866742922,0.9291830495303799,0.0,0.31113877040045423
245,0.0,0.09655771745098463,-0.13268758727136287,-0.09890288451241958,0.0
246,0.0,0.675643093121181,0.13268758727136287,-0.3250355094577273,0.9328358885403176
247,0.0,-0.192994307266936,0.3979571585315256,0.4239383939701469,-0.07304074044789388
248,0.0,0.0,0.0,-0.7066638694190885,-0.08237149080780881
249,0.0,-0.7723499128866607,0.13261720064505766,-0.07069386026703484,0.04662620549034102
250,0.0,-0.1931807211645875,0.5965598559587448,-0.28282542789082044,-0.0450719636138075
251,0.0,-0.1932180471673206,-0.7291770566038025,-0.14144271593607982,-0.15699062984797507
252,0.0,0.1932180471673206,-0.13263479030012348,0.35356928558361034,0.07772121404503451
253,0.0,-0.5797661772213303,0.26657807413954515,0.0,0.07771517392640703
254,0.0,0.0,0.19756674737525515,-1.9220949102551899,0.0
255,0.0,-0.2900091856572473,0.0,-0.3429117205966392,-0.15543638797144155
256,-1.2575228460365295,0.3798949582973776,0.0,0.7791748224912354,-0.35759540793200983
257,0.0,0.0,0.0,0.21239689980401266,-0.41994914566423347
258,-1.3861629320599533,-1.153664220232109,0.0,-1.1333051220079327,-0.15558148611738432
259,0.0,0.30861226789991036,-1.4209626857493163,0.08575110711017686,-0.15560569548256353
260,0.0,0.3684685723976955,0.0,-0.36927818584597816,0.31118718159994785
261,0.0,0.0,0.0,0.0070891567807152,-0.4668170939829963
262,-0.42363906585674016,-0.4835823876812029,0.7578326879738029,-0.858153037937015,0.0
263,0.0,0.21280506169407687,0.8619832778524739,-0.42580371092615366,0.14784899197817225
264,0.0,0.17407955479598058,0.13254688865593778,0.9024887162922823,0.007780920404876213
265,0.0,-0.09670712255527292,0.1325293223066737,0.37437887579017115,0.15716163016765705
266,0.0,-0.048357068603621656,0.39748261536853846,0.032609705076680484,0.13846849202714395
267,0.0,0.048357068603621656,0.9268454817759064,0.0,0.015557059405146845
268,0.0,0.5279070542112407,-0.2647253489982404,1.0726916020269428,0.15555728428306992
269,0.0,0.0,0.0,-0.7509050174672183,-0.15555728428306992
270,1.861613579297483,0.0,0.6603590925866598,0.0,0.21310734702062462
271,0.0,0.29380553764202233,0.13360680858998109,0.0708641888120809,0.34212118577059414
272,0.0,0.047348736497809796,0.2645152772995374,0.0,-0.026432464665937516
273,0.0,-0.20100599703365418,-0.1322488926085441,-0.6166867108072793,-0.21770569386347915
274,0.0,-0.2812829420442142,0.2644802977593841,0.1914262323587934,0.046655210228507826
275,0.0,0.07540318959087244,0.0,0.2835270787358013,0.10885369296964598
276,0.0,0.5721056154746051,0.9251305754656158,0.0,0.36224195515455193
277,0.0,0.028983126991732888,0.0,-0.4253207691533589,0.043522391499628554
278,0.0,-0.22512436283683712,0.0,-0.7802248861956684,-0.09481907051789307
279,0.0,-0.1613864159626388,0.0,-0.14192449640582083,0.0
280,0.0,0.09664170096890246,-0.12550325168980692,-0.0007096730927358408,0.6200471216892822
281,0.0,0.09663236225332383,0.0,0.0,-0.05592832475898035
282,0.0,0.14493103723545175,0.12550325168980692,-0.21221484597067075,-0.09788209565630979
283,0.0,0.19320871431371955,0.1320916718121623,0.9932601029438715,0.0
284,1.8919262880210397,0.0,0.0,-0.49721620246856446,0.12740021240276178
285,0.0,-0.14490303597192167,0.3961703584334231,-0.21215461538837133,0.027963727939450678
286,0.0,0.1845062121521579,0.7918701746767454,0.26110698155346057,-0.0015535199269223199
287,0.2638035206681266,-0.2047943128440366,-0.2638870578710595,-0.06172294275597068,-0.07612543299995167
288,0.0,-0.17391489228746337,-0.1319696471728804,0.0,-0.388485300717889
289,0.0,0.0,0.2639218806557153,-0.9802735826145437,0.23310929046083118
290,0.0,0.0,0.0,-0.07102020527849362,0.07769102284171936
291,0.0,0.47819319239650326,0.0,0.42604559332293235,-0.07769102284171936
292,0.0,0.005794878679132864,0.2638522442746094,0.0,-0.07769705920512848
293,0.0,0.09657636783799717,0.0,-0.0709949948829447,-0.37458452253780194
294,0.0,-0.2897570890025847,0.3956478785545059,-0.36925524478004235,-0.24720937282562971
295,0.0,0.0,-0.26374785857807836,0.0,-0.27993343987731123
296,0.0,0.0,0.0,-0.5541386482992294,-0.18666583758264466
297,0.0,-0.2898410725089562,0.0,0.0,-0.31118718159994785
298,0.0,-0.2908916623036717,-1.1877269624571696,0.0,-0.4358248053293323
299,0.0,-0.2890426280659497,0.13203934791761185,-1.0665150856281613,0.28019489294628386
300,0.0,0.0,0.2640264041735563,-0.9964413635854541,0.0
301,0.0,-0.016436372145101075,0.0,-0.3917309214811482,0.024902413668037582
302,-0.8444163474097266,-0.2736569432384428,0.0,0.10685092525175577,-0.024902413668037582
303,0.0,0.0,-0.1320044883437177,0.0,-0.15565413682328
304,0.0,-1.064396055786787,0.1320044883437177,-1.6396367957778324,0.0
305,0.0,-0.2420662789281991,-0.5281225367008702,-0.642329537126507,-0.8144660831126416
306,0.0,0.0,-0.5284015974984513,0.0,-0.11996787368229178
307,0.0,-1.2112111168010031,-0.660894875685436,0.0,-0.46754462006592945
308,-2.041152484848041,0.3451023611722448,-0.13223140515083998,-1.5003753752340643,0.0
309,0.03280129978033841,-0.5390323530525265,-0.1322488926085441,-0.21523837733283813,-0.07794536034122501
310,0.0,0.1939299918802817,0.5288906641869318,0.644146811958457,0.31174499512065523
311,0.0,0.19389239033174022,0.469156287204342,0.3508532522609187,0.38954462726259464
312,0.0,0.0,0.05945479950675292,0.026434056496604796,0.0
313,0.0,0.0,0.0,0.0,-0.07789678679692713
314,0.0,0.29076811447836803,0.0,-0.7111051695405379,-0.5236238630308421
315,0.0,-1.3576417911549399,0.0,-1.382920758271844,-0.6455566746934593
316,0.0,-0.6795127184719973,-1.9837340367656608,0.07158964816778024,-0.3120124830306992
317,-1.4824229737229189,0.0,0.0,-1.074383228369058,0.11389583847876139
318,0.0,0.0,0.0,1.0027935802012777,0.5100318061579401
319,0.0,0.8735744307060145,0.7238576235426564,0.6434069441523249,-0.0015593338220654118
320,0.0,0.1455215738292992,0.07010827763398453,-0.1388091891048049,-0.012474758106506556
321,0.0,-0.04850483836715824,0.0,-0.14670075398282023,-0.29788106967743033
322,0.0,-0.09701673546214096,0.0,0.21467673344499616,0.0
323,0.0,0.04074817531130037,0.0,0.3934543554287018,0.29788106967743033
324,0.0,0.4229068116110568,-0.12302344008929822,0.035045697089231,0.24790663246054834
325,0.0,0.40915697752019753,0.12302344008929822,0.5727157931163518,0.12626843282514955
326,0.0,0.0,0.13226638469099328,0.0,-0.20421986912033674
327,0.0,-0.06785806035214392,0.0,0.4816566795771138,0.23383608197313777
328,0.0,0.2520210160090741,0.1322488926085441,-0.01571806927813668,0.0
329,0.0,0.00872266715923331,0.13223140515083998,0.4628650859510586,0.17144504838562113
330,0.0,0.0,0.13221392231876905,-0.07141581863479018,0.062336367056659014
331,0.0,0.09788249166220453,-0.05288347128296067,0.0,-0.038959774038005435
332,0.0,0.0969039198395194,0.4494203874569891,0.42841842854546286,0.1168747688184979
333,0.0,0.2896867189212671,0.13214403719263856,0.0,0.389483938710633
334,2.4342500245913,-0.3381375050448554,-0.2643055387396842,-0.15777943681172246,-0.5172677162672557
335,0.0,-0.14536644483431616,0.7491245700501636,0.5860144016027746,0.47988383992869643
336,0.0,0.48447266099405084,0.1756393507976739,-0.21409455924725762,-0.2757492568736808
337,0.0,0.0,0.0,0.0,-0.12777402091046497
338,0.0,0.0,0.0,-0.8568368964061435,0.03895722419322567
339,0.0,0.0,0.0,0.7140817212887285,0.09037491572527756
340,0.0,0.0,-0.6604583821081533,-0.2141709806506853,0.15579964197609542
341,0.0,0.5800893926419803,0.0,0.16777116053035002,0.11683380404647892
342,0.0,-0.306950296312003,0.0,0.0,-0.05140519209145822
343,0.0,0.0,-0.19822260463353558,0.0,0.1682253475951967
344,0.0,0.40472855176432176,0.19822260463353558,0.0,0.2071275235495662
345,0.0,0.0,0.5284015974984513,0.0,-0.12925500082960895
346,0.0,0.19359210204683563,-0.2641658977182715,1.4730353427783172,-0.15575111004206832
347,0.0,-0.3872216892526481,-0.39637973697281836,0.5380261696013022,0.15575111004206832
348,0.0,0.4840036878768217,0.5284714087849807,0.08904925676489484,0.23358118999006194
349,0.0,0.08999885330140955,-0.3963273715923421,-0.05699061081276824,-0.006228123715423806
350,0.0,0.3937706883281322,0.5284015974984513,0.0,0.24131142757788382
351,0.0,-0.1934797336016203,0.2640961325273139,0.1780848757224618,-0.15723503010889317
