,btc_usd,btc_aud,btc_eur
0,1.9015186530468782,2.0566326176140137,1.9809458416439156
1,1.1266666467545292,0.9821137065137009,1.5772316973925626
2,-1.1475428197336441,-0.922564198523105,-1.8364180892021977
3,2.6061499004481448,2.4533321848630294,2.706361597742216
4,-1.2709526562121027,-0.41589923955143604,-1.1757790890114848
5,-1.502222319264547,-0.8917955406741385,-1.2949557404390362
6,-2.0692473444614734,-1.9647541447793628,-1.5089715922949836
7,-2.0316057715026545,-1.5954793176388193,-2.149497113239704
8,-1.4686755189159157,-1.478461773307572,-1.940874949494173
9,-1.7231963243593782,-1.3459556072029955,-1.8734368807508872
10,-0.799562387419428,-0.9732069431629498,-0.9736752256467298
11,-0.189463713002624,0.17974027578566165,-0.21386053998139687
12,1.43061540852068,1.2722362387467,1.5197932207447593
13,-2.8000313033880957,-2.8760617805764923,-2.2092106903128297
14,-2.1527170526915143,-1.8919208634251845,-1.7851834553512163
15,0.6336332742739614,0.5859771336090489,0.6430332336312858
16,-1.2253867839444865,-0.8565439727844932,-1.4772107234621217
17,0.6128810885566054,0.27056683917544433,0.4529255491670483
18,-0.3592295621147059,-0.7667962577179424,-0.5244588658406428
19,0.3169739579589077,0.03008152092297678,-0.16693097443021543
20,-6.0184974413168675,-6.246248431471031,-6.508134183479342
21,1.4231249547647167,1.466996625847969,1.439263345744621
22,-0.9343611985532334,-1.0130564171104197,-0.9832724576608598
23,-0.6588245533548616,-0.665849512350178,-0.672059166499821
24,5.173887707909671,4.9830980137048755,4.862226798024494
25,0.5497410012649198,0.5722202300457866,0.7404311558220797
26,-2.3702711511978123,-2.41156461546052,-2.4383259355563496
27,-0.4026575452026009,-0.40752564579452155,-0.4069663112022681
28,1.6519827545489534,1.7346058122093382,1.4834313044520968
29,7.253284166314188,7.058146135768766,7.123232940210073
30,1.826101152881165,1.7642490073412773,2.134219448938893
31,3.454162555963194,3.370320536996587,3.1219722147961875
32,-1.9244854804837814,-2.101389030842256,-2.3405649316282506
33,-1.4877369240675762,-1.612566419855284,-1.5871327165878029
34,-1.3009633158744691,-1.4355786650176015,-1.3997131687538058
35,-2.9228412300399214,-2.667267633611118,-2.376878852432128
36,-0.8637671315373154,-0.7655301669983601,-0.9523356750432868
37,0.4846441647805477,0.6905040954025026,0.8571429096191423
38,1.284224220962642,1.1397892624045198,1.2605693257919484
39,-0.9893383817707218,-0.704716380832906,-0.7133346317314135
40,5.083617367665283,4.877839486254743,5.101022959281181
41,0.565581254535573,0.7311196153805213,0.5914570124059537
42,-2.1173346274808864,-2.284657212727325,-2.249400122102088
43,0.6713240019689692,0.5978001134499209,0.4739785850415501
44,-0.7762590997081134,-1.644810993308056,-0.9956146371787327
45,-1.2390664485719753,-1.3028147129043646,-1.044089127168263
46,-0.7988564165170828,-0.4196579849067348,-0.7600228372684796
47,-1.8524371153453103,-1.7404616615749546,-1.7597683550175134
48,-1.5392890681796416,-1.5028331227495073,-1.452952010464287
49,0.23209933955877204,-0.16544960969076783,0.07150603633454011
50,1.5389321163929708,1.2927861337830109,1.619433552303235
51,-0.35816996600988205,-0.37563764932019694,-0.38080731610352814
52,-1.4972746077910415,-1.293272158360196,-1.310132272534247
53,-1.055765633656847,-1.5209815520174743,-1.0016217569227592
54,-2.157224362999841,-2.202743758145516,-2.0301665737861185
55,0.02117186259602022,0.04531071825840627,0.09562972179082863
56,-3.8394277424085885,-4.086209451008472,-3.8803373319042294
57,-10.554525924080735,-10.549682415517964,-10.591555881377644
58,-7.89222425353546,-7.831471916766532,-7.914034463125063
59,-3.5567159593665565,-3.6830174251626886,-3.6493262312778825
60,-0.565033156401114,-0.44969956175737025,-0.3926669498523552
61,1.9328293726448464,1.9988385504566395,1.9617946898542868
62,6.185943504850002,6.141899834003198,6.373725773933984
63,6.083619910976267,5.584378293899135,6.260788729287015
64,3.102768230426591,3.1771273746726365,2.8504500301096414
65,7.216712711902801,7.217834236338604,7.186580785439219
66,-0.7214548236624978,-0.7421712635732547,-0.7666691000613355
67,-4.488939448652673,-4.205929415502396,-4.251288392639253
68,-0.46920321625111683,-0.2130444053473184,-0.3611107806736982
69,-3.633103671398203,-3.6439910724875517,-3.6907977102673613
70,-0.23553847415860218,-0.04582496392140456,-0.362577202700777
71,-2.6375338280668075,-2.829938023864088,-2.469017520730631
72,0.7941363112277031,0.9339999607182108,0.872114205329126
73,-0.06436594185652211,0.30603969573712675,0.09685464546600997
74,2.5500104889724753,2.87220425090527,2.683981154950743
75,0.2353872666353709,0.21355787499487633,0.16901884600338235
76,-1.1989125587751914,-1.434764273235487,-1.3046001077218534
77,-1.4148518909678387,-1.6662976132247422,-1.5968260433619434
78,-6.175847825170422,-6.231123496210785,-6.144897591870176
79,0.8414693845679722,0.8771592914199573,0.8036530112913169
80,2.5201680525715346,2.3813741789981577,2.552789395509535
81,3.3932554088733013,3.584397937198446,3.4904049397682684
82,1.0500038464833779,0.871180045469373,0.9915717222957028
83,-0.04283572500207811,-0.22918433396262117,0.02417239753958711
84,1.7547618455209886,1.9540201008676377,1.8595221316318202
85,1.5595794433884294,1.2802537870120432,1.422492494515609
86,0.8322042154504743,0.852592847237247,0.7225259821570944
87,-0.12798634829596267,0.3043213657074375,0.048149842317798175
88,1.896785624578115,1.991018280512435,2.0442281742725754
89,6.134532775395201,6.281380151054691,6.131608873103687
90,-1.609590113905142,-2.0390138240982196,-1.7685583692964428
91,-0.19078103694482706,-0.36292701029015006,0.023920297568110982
92,0.2755609272062429,0.4989906883020012,0.23917151102978096
93,0.06358020114748797,0.09069883458141703,0.07174030014539312
94,0.2542803878750419,0.10580491095970501,0.2630037433409598
95,-1.420560193939309,-1.3309338161525375,-1.4114666043496982
96,-0.27586499766584893,-0.3935696820499288,-0.26337527537179994
97,-2.0182499069960613,-1.8184854001265194,-2.0135200244476437
98,0.5740223175926076,0.530733258347027,0.6236657353911141
99,-0.5102257859762176,-0.33357087932381546,-0.5516844504927576
100,-0.9786610146475141,-1.3202123361897975,-1.0322271816130524
101,0.9361304457961523,0.9865301502049988,0.888259430139442
102,-1.2554662300826749,-1.092829930874359,-1.2245634521423199
103,1.2767317406160146,1.3355189261201303,1.2965499187175737
104,-0.957395956329492,-0.8344902886838099,-1.0563212198430847
105,-0.36192159470192564,-0.1366192802288424,-0.2162032318792626
106,-2.216964946303051,-2.279740185194896,-2.2127627663958265
107,-0.12805190388098708,-0.18260393257696705,-0.09631823552444985
108,-2.500295140494927,-2.6209938203155616,-2.5558194941695547
109,-2.528013000906867,-2.520797906567168,-2.7076047001992265
110,1.671775257011177,1.7575905671528744,1.9105898407779023
111,-0.3641231633264397,-0.504036117985379,-0.4591756669233291
112,-0.12854571960451722,-0.18334886756929336,-0.07252069864807709
113,1.1991179355936765,1.4353338851433364,1.087258645105976
114,-3.0648901449894765,-2.918639328030622,-3.168424848930954
115,-0.6226984515651566,-0.4745103830791777,-0.4603772751870565
116,0.38654813005450706,0.7499292510110536,0.38770021566961077
117,5.865747251795256,5.9944810797878745,5.9179631405677355
118,4.047381121559738,4.400480531223366,4.0858566227198025
119,3.416847730502923,3.6422755344974576,3.5435558795907127
120,0.7200796634497237,0.6937009220910113,0.7645260311219317
121,-0.9955413283441885,-1.0105505343381083,-1.099190055474537
122,-0.6995898145214596,-0.211288862845322,-0.047818290504437755
123,-0.10604116527974838,0.04527994325871987,-0.45438783978897845
124,-2.186953469974469,-2.1908792674821598,-2.2031187818665785
125,-0.659146747799241,-0.7565899341025215,-0.5035669430781127
126,0.4890859506558627,0.6355740052313195,0.3357394693266542
127,1.0836424190856633,1.8892026385055942,1.0304955677966063
128,-0.9348376400539564,-0.7099215608304803,-0.9825419868539029
129,-2.4048448973499035,-2.6023163184199802,-2.304369718698581
130,-1.8768133814864996,-2.0017294341505476,-1.6595518209633155
131,-1.3030431100232818,-1.2911165393179544,-1.3007035266709863
132,-0.7911984930924518,-0.8515297637586627,-1.0369567457182711
133,-0.3851338387667056,-0.30429358479523216,-0.5068118026683806
134,3.4608763634878414,3.129797902707651,3.3739036704246246
135,0.703527258716349,0.8036574425896106,0.6012867717690824
136,1.575809525404111,1.454039000254852,1.4896329128296202
137,0.2127569047643192,0.4085678241572168,0.36006193454159074
138,-0.1914791772251192,0.06051437218047795,-0.07200201608793577
139,-2.449911217814588,-2.4537659423949663,-2.4511583175808482
140,-0.2133196816812415,-0.13649703140254132,-0.21656740745311254
141,-0.38409013787349977,-0.42477661940029066,-0.4332755700343114
142,-0.021342667194403475,-0.24281053310005518,0.12037315693123674
143,1.5781283265023376,1.5469080096427206,1.4433488192516961
144,3.785869209077646,3.6907666950392013,3.8866678806516575
145,-2.997737997693548,-2.2975658942359587,-2.9255914011027926
146,0.3619061850949947,0.8017245068840566,0.24012486608444306
147,0.7659574842564325,0.9823703116762772,0.5280718300382432
148,0.722865982364965,0.34737693011265947,0.6716883618646534
149,2.8650578284195944,3.256447925225075,3.136562650955966
150,-1.2723457407028036,-1.35556480023115,-1.0284744804503134
151,-1.4864523250016646,-1.7800846469071985,-1.4608156821577722
152,-0.9567445903030602,-0.8005619465839118,-0.9830602736237779
153,-0.6596236129080353,-0.9373205415195116,-0.6719140202876588
154,-0.5535684011229023,-0.257160794984884,-0.5282493459690158
155,-1.0654166786625865,0.34790764159515675,-1.1054238984015683
156,-0.021319916000720696,-0.13612335822290333,0.09617234090910642
157,0.4476228106595954,0.13612335822290333,0.552811541399933
158,-0.5755518528585526,-0.453816605373504,-0.3124211462418316
159,1.1294740622579411,0.7713657336480537,1.0330207162405713
160,2.276378776612546,2.3708681381376664,2.1107680955719843
161,2.250006255842891,2.109419336024075,2.297586153010343
162,0.5511160238693265,0.2708885159827332,0.334624029126644
163,-0.4875102102778328,-0.7225325077615707,-0.334624029126644
164,-0.9969561846883153,-0.9340444802146521,-0.8370502838461107
165,0.21220159230870195,0.24112727115789312,0.28706760639215645
166,0.5303070602076332,0.4971414469764568,0.4543552418690524
167,-0.869851225432285,-0.9040774506029265,-1.0525057782997465
168,-0.33965949462617573,-0.49759121647548454,-0.35906213357520755
169,-0.5946818627380708,-0.4827492663916928,-0.5987235393367882
170,-0.8288966585478192,-0.7396617517006234,-0.8867692225103383
171,-0.06378974900690082,-0.34737693011265947,-0.1678556445403956
172,-0.9786193739219016,-0.9218888794566737,-0.9117083165092481
173,-0.10642940015895874,-0.10584490706787619,-0.12002352475610678
174,0.10642940015895874,0.10584490706787619,0.09601997222853242
175,0.021284520831613918,0.2570052851406217,0.09601075327736908
176,0.08513355331342609,0.574243676432161,0.048001920085880556
177,-0.1489884749535122,-0.3475291468366777,-0.16801680207390746
178,3.039225318490935,2.5658454949389125,2.97212653771021
179,0.16975406920209934,-0.6182193970998924,0.11965873343433486
180,-1.5500751598738134,-1.3584087578037725,-1.5566814701287512
181,-1.7440504665337357,-1.5417639621027774,-1.8231982980032626
182,-2.024356892778087,-1.9381318242321868,-2.259616346058465
183,-1.1525164548875182,-1.1677195160718838,-0.746313606712647
184,-0.38446751722949557,-0.6678810205776244,-0.5299800177053839
185,-0.7052412537868804,-0.9114663084674248,-0.8678463492469746
186,-0.3635002980099671,-0.6385210852895398,-0.4342057721096353
187,-2.248082048994547,-2.649653593012772,-2.2464048867514066
188,-0.49311251468316186,-0.44229230140990694,-0.5079518764359818
189,-0.8152407556990511,-0.8088331116341578,-0.6534603376403538
190,-1.009244333508832,-0.9622949183431047,-1.2112404581603187
191,0.23629743512356072,0.15280706609701156,0.41198638604146254
192,-0.02147927786609216,-0.19865373954780807,-0.19385480336131877
193,0.2362466855902312,0.045846673450796516,0.6541094049480307
194,0.9444290126521082,0.6110882143202616,1.040847295178537
195,1.8005277837091853,1.9529766204959742,1.7403920274064149
196,0.5994562255327764,0.624757165029223,0.8931912867956271
197,-0.7493764468417794,-0.5942721484116191,-0.8207406437650206
198,-0.29990788768009224,-0.7318970181731856,-0.3139907036238583
199,1.24189040220881,0.7928642635379219,1.3036237753767637
200,0.19256897773266246,0.19811788078732206,0.19298499601609365
201,0.7912830960667634,0.5179689639116987,0.6751543466325529
202,0.876096512120057,1.2024812134295644,0.8914696587235085
203,0.9820247576280963,1.1554543284746615,1.2755871234658116
204,0.8105110929154762,0.6531530053198367,0.6011277336947387
205,1.257124759391445,1.4869891215766984,1.2731969769865827
206,1.5107189425707475,1.4999207399687293,1.511317172433337
207,0.4888988183120091,0.45407762480499514,0.8146835165698576
208,2.292507902788202,1.6027582964088651,2.559534461959629
209,-0.6362807485238591,-0.9522730568842235,-0.6930586867929378
210,0.6786850737717032,0.619836292362379,0.5258126316184644
211,2.9638433077343507,2.8674071139103035,2.5295927959869005
212,0.38042904400572297,-0.01507011370449618,0.0
213,0.31691368592873914,0.6478098979896458,0.4289186550067825
214,0.8868243824472302,0.7978863962161995,0.6668413402931037
215,0.5274985088599351,0.4062257918940304,0.47604313849660684
216,0.35854011287847243,0.5113089620535902,0.2379366148088593
217,-0.10543963063719275,-0.3759370274565299,-0.0951678523724695
218,1.6225388912534982,2.223491796745293,1.90163835860767
219,3.300159594968136,3.3858217486595095,3.0114433808284957
220,-1.5961695328205678,-1.4068699469335115,-1.5401569265286525
221,-0.8200772173258883,-1.3338630796588404,-0.6641839084695675
222,-0.7365397696175933,-0.49503094954343396,-1.3296927045230404
223,-2.3183773319615284,-2.508921503866077,-2.3550412311942637
224,-1.2879661419628974,-1.8067124262943253,-1.3823019908813876
225,-0.10564459056695341,0.5724788489842467,-0.45323887656923034
226,0.21127802153387165,0.5420462377678632,-0.04772130757191917
227,-3.173866949869989,-2.109610052617427,-3.2264645654031483
228,-1.251153238610641,-1.4944865296438365,-1.3893881741587393
229,-0.5943158114350808,-0.876596443949893,-0.5754843818904192
230,-2.6788008195362636,-2.407031507389547,-2.882400150901958
231,-0.9797657865765359,-0.9705058006420586,-1.1552903951760527
232,-0.511563476999072,-0.3945371826594055,-0.6745362819001457
233,-0.08528602806836716,-0.15178652772010537,-1.0367817297810689
234,0.46898316783699556,0.5311520813247625,0.3135590179954306
235,1.1502088683955662,1.1069244555037585,1.6385545834727964
236,1.0212984142672212,0.7574610269748518,0.8182715674029168
237,1.2963968364383618,1.2258705593412742,1.4423772874233691
238,4.217582311277511,3.9850312367216247,3.8361991996480356
239,-0.33844527028304583,-0.33148006149713183,-0.2632681161612709
240,0.33844527028304583,0.07534602666419232,0.2632681161612709
241,0.8244807823957672,1.3402102672371257,0.9806619057326316
242,0.5915159881787986,0.6167964391243004,0.5258126316184644
243,2.488980170806826,2.043239243923381,2.3389032142131327
244,-1.3280914329716325,-1.3817342960974202,-1.3597168159249122
245,0.1476528473322105,0.34561260176815267,0.3341368560159026
246,-1.731017299098312,-1.3681229535541206,-1.6957050193541363
247,0.44359481510218757,0.3760444679301145,0.07170771936762321
248,0.25339443090342684,-0.4362247077660868,0.09560229452654312
249,-1.0562339906318812,-1.0688023657985468,-1.171758369257077
250,-0.613127285399969,-0.4971564261941239,-0.3589762037336186
251,0.7399342853168491,0.7079966251640144,0.6699847111249255
252,0.2324377447093866,0.15057293028439744,-0.1435303688795102
253,0.1901361591881141,-0.2861079550002614,0.3109564327260159
254,3.184682483686629,2.8574026118931215,3.4141541359222174
255,1.4939351128359704,1.1856789400189882,1.5242453174960247
256,4.594044223797027,4.47488306125706,4.4877730284460995
257,6.550287308613406,6.771413412632683,6.776485408667213
258,-1.4148982801543752,-1.009081821244763,-1.4128952569426474
259,0.24983344566862797,0.267209003564858,0.4947404480553814
260,-0.12490892074129079,-0.31175078004707757,-0.2591192316303932
261,-3.6918498031809577,-2.9888275868452183,-3.3983135550679435
262,-0.8989516321344126,-0.8939213944504445,-0.8987063963686523
263,-1.5698754650111368,-0.9543977580306091,-1.8235431513512594
264,-0.6705643469140341,-1.0598518692368089,-0.6639319239457109
265,-0.5032185122872761,-0.4780471863850835,-0.4745071146480768
266,0.0,0.2988062711792736,0.28473128677433124
267,-0.16779579291323898,-0.19421391977266467,0.04744733346888097
268,-1.2383642582917673,-1.614929473531447,-1.1631082408348448
269,0.25199496143432043,0.08978675651269441,0.16624116882121598
270,-1.113457189167093,-1.2727315281590563,-1.045403882419123
271,-1.619876444210604,-1.499408014862638,-1.6892096851843235
272,-1.6435935174813494,-1.0509249105616618,-1.477421929648699
273,-0.8017047202538379,-0.8265022147370473,-0.9543351394713682
274,-0.8657186532946071,0.030066597515542526,-1.1942011020619248
275,-6.37869439764836,-6.621392054597891,-5.896328293103579
276,0.5100956539936305,0.6353817042308947,0.21633315389954078
277,0.5735467650920327,1.0731804199640465,0.38447675590578
278,0.8915305196769623,1.238016312727268,1.2965187890604284
279,0.8695376092655351,0.5279552416595834,0.8634129328802373
280,1.3134760272350832,1.3262001793063973,1.7724555538479763
281,0.06351155383163132,0.8430307452781562,0.47850325098988833
282,-0.9954780704938457,-1.129220581466143,-1.1966877116210526
283,-3.353784638342404,-3.3651012235968665,-3.382393207077257
284,-1.4894570491978811,-1.331054603368102,-1.3465424752685067
285,-2.345066843128734,-2.394303310811665,-2.0473301545171125
286,1.1305823702859925,0.37922744240859174,0.8435259884372499
287,2.618889427581962,2.529557010397184,2.6704855220395984
288,3.7990176746479847,2.9305156924201583,3.5735309220981435
289,0.7199729262392793,0.7840417753068323,0.861491390505762
290,3.3178741116244055,3.2652476063904032,3.3432068583133514
291,0.2320503770679352,-0.51090175268655,0.14303082338483364
292,-0.6540981591406307,-0.7818843810964609,-0.500697410408975
293,-0.08443093554524239,-0.2557487057256367,-0.31008121990998916
294,-0.7179509145516931,-0.10532730469822127,-0.3817704651501117
295,-1.1624836183636944,-1.0086944285558275,-0.9550643006641621
296,1.7537747620008304,1.4750597213787842,2.21912113687722
297,2.2352975292851625,2.148486744852562,2.190424913322204
298,-0.4845931092986575,0.25510778442367155,-0.023783192420523847
299,1.7897190707899426,2.0385227774331725,1.972082611218866
300,-2.211295350722139,-1.8434842567075975,-1.9482994187983422
301,-0.6959896515218134,-0.49517208241377375,-0.5709527929593605
302,-7.2416519063681335,-7.2152450092307845,-6.805102609754613
303,-11.327085693787012,-11.708845354396544,-11.227680890291595
304,0.3223484184491099,0.48934153956724913,0.145366444834508
305,3.196364446544976,3.144416676583205,3.2651708152061474
306,0.8349479713051551,0.8074037838177901,0.8206614025621093
307,1.8173465335603396,1.3391568358038057,1.8560707260476192
308,1.1741726101627137,0.8664523879269836,1.4198565683254856
309,1.151484262338272,1.366556036473412,1.393828928914445
310,1.4694140960509685,2.424831450009151,1.2240050488380803
311,2.4442354807924858,2.6001526365034806,2.4195975151214952
312,0.4244752488557424,0.8451044810608437,0.33492823279448203
313,0.29702550394358695,0.7690278209138341,0.4543661073221301
314,-4.720400004678595,-4.426223113878223,-4.504943878733684
315,-0.08525694316449517,0.18166404312978557,0.07204697465749632
316,-2.411516688793199,-2.622187010740163,-2.621044387031361
317,1.6225451894442813,1.3953137927710486,1.1550679886586295
318,-1.1525902537450747,-1.0614746394421672,-1.0587613482421148
319,5.176226530009444,5.084833668102874,5.16288202420219
320,0.21244051745270554,0.2867643194276752,0.5267947059237486
321,0.38227923839986033,0.13580703350635304,0.23936043007597618
322,-0.29731566647933505,-0.2716325130641053,-0.45483381396297773
323,-1.9772726466617314,-1.8278917116513185,-2.1572912798546895
324,-1.5334813023819152,-1.5131800847539125,-1.5128777574882406
325,1.3419246914963878,1.30147266361746,1.5608681594167138
326,-6.149266734770208,-6.189527936949162,-6.040860237309971
327,-0.47129392474744236,-0.6393375463248958,-0.5312213386150688
328,-0.19286609795381082,-0.1370540985117259,0.1207569044236152
329,1.5204894192957,1.369696445950467,1.3273644115633942
330,0.6631512762687635,0.8057221910676162,0.7473751809484384
331,0.04276885572471656,-0.07598380029230611,0.048198578151641414
332,2.8613544751424342,3.186359021568933,3.031836582120377
333,-1.429653819241139,-1.63743081296343,-1.2501203666743095
334,-3.2938387995382072,-3.2829271828704805,-3.397634565260887
335,-2.337928031500269,-2.1335942379155313,-2.247327714401763
336,-0.021474204113474116,0.061023051477604895,-0.09677263277444581
337,0.06442122896442015,0.0,0.19353590151513345
338,0.2361756728569162,0.274557658831327,0.29023364011482045
339,0.17172909777036693,0.1829965693250415,0.16926406443417363
340,3.364228811862631,2.9690103038919915,3.3551813460871927
341,1.304073811525086,1.2155100560612482,1.420745528250336
342,1.7503419769309403,1.9720581018336816,2.043294500494085
343,3.4277596661577263,3.4191170845006127,3.380284908822432
344,1.2319719479128253,1.22259552604919,1.1003206391669664
345,1.9086808330957865,1.8386236604983424,1.8391358859225875
346,-0.635822245527379,-0.7380574362941843,-0.2863961833409121
347,-2.99379171532928,-2.8216850740973314,-2.892420771824618
348,-1.5322085949646862,-1.814909979566437,-1.8210140410192253
349,-1.321285675132458,-1.4543033270201704,-1.1758355185211258
350,0.6608610620314721,0.8788944680200075,0.648080384647983
