,three_body_x,three_body_z,three_body_y
0,3.8575628500227905,-0.1789698337262887,0.026715504798686382
1,3.7094585156977207,-0.03755164870107519,-0.026504314168031763
2,3.9471874774696656,-0.1337777207361852,-0.008449473329226957
3,3.818050012393715,-0.04022654491540252,0.25754873809909906
4,3.7718800877698877,0.025140591710994004,0.019610005610401438
5,3.8240182069836264,0.17776121431549133,-0.04385612589958789
6,3.8009079733880093,0.06437525245173513,0.20670425967411174
7,3.8357908260799647,0.09641245829290274,0.07415637555322474
8,3.87695131651151,-0.0321179286990993,-0.0957463621061087
9,3.696051974379181,0.07116538666864368,0.08176756148630554
10,3.8115869628862464,-0.13684134891425648,0.0628748091700947
11,3.789487207694222,-0.0009117377645862057,-0.09097585213906026
12,3.837552645277531,0.11445206817988039,0.08681543594433562
13,3.9418680498326624,0.10421980440268341,-0.037963712475264276
14,3.8573860584107744,0.04717619375851987,-0.018603148205929544
15,3.8944240031978006,0.13640320220146165,0.04723255339078136
16,3.842776525678708,-0.029275467352778473,0.05231131539660932
17,3.832023041129033,-0.11844341018525373,0.17347388056357155
18,3.964830867607416,-0.008058965014507145,-0.023785247455837065
19,3.7311454278545226,0.1085726275414989,0.11258420738274943
20,3.8918487729594338,-0.029609803241503686,0.10451296662019954
21,3.837969767172353,-0.10402122070854901,0.13899846484577638
22,4.056361880444422,0.015078740618364565,0.04064725417966798
23,3.944839419143659,-0.11712081275914506,0.03218955764846147
24,3.954745492021728,-0.027393262465680836,-0.22709620456609422
25,3.69783650990116,-0.06182858604477274,0.033292255891444786
26,3.8878023612799986,-0.018544730415334217,-0.056212711024881616
27,3.8417805056985186,0.011742083924886116,0.1314122552618274
28,3.8813259367124116,0.011210416693762439,0.07891648358439701
29,3.733340602888771,0.0128983469960405,0.0671611314800719
30,3.99600861789442,0.08288428117917342,0.1517121978532094
31,3.8613671378204897,0.18603388627191034,-0.05282729172551797
32,3.8048582370243405,0.07186674989058196,-0.12354340033422223
33,3.8360775974752435,-0.1671033767858524,0.0858353475447226
34,3.8545443334042244,0.002395614115024335,-0.03848110678328704
35,3.8986612589918686,-0.26523599439091183,0.06004851678084756
36,3.8422815965517385,0.05987524027316567,0.1886134883737559
37,3.7492966321979755,-0.1397362039484411,-0.11688343066729662
38,3.7939435799158203,-0.11655132512896849,-0.08531954509977369
39,3.9787570080856423,0.07705134196461975,-0.05239859350293772
40,3.94379939117149,-0.007220008710244462,-0.04802372459341061
41,3.7700072085494867,0.14929718323007116,0.17313761057929813
42,3.855986677625526,-0.1790017898236019,0.13577821355146216
43,3.914269100800203,0.0104665346825362,0.17018026507700731
44,3.7702255322429106,-0.044491631536990484,0.2394480388872851
45,3.9803427096893254,0.1421519345538557,-0.062481228301545934
46,3.978129449490996,0.19286827608920354,-0.054173914215057024
47,3.9928900109542673,0.15002507916785157,-0.09752909826411776
48,3.7031202796324285,-0.06917825087899246,0.16639930349147536
49,3.9098903924751784,-0.0836744951799158,-0.12925356790704842
50,3.7873012270097988,-0.0226882026227559,0.19829678479253596
51,3.8656011264485595,-0.02106495337115795,0.18363153932575202
52,3.9238719687981165,0.01803316708250857,0.04735752571362232
53,4.101819392912651,-0.13075982765547892,0.268161768369582
54,3.8605054121056206,0.017932434221864715,-0.009915213406276525
55,3.7856500687245154,-0.014104001281162949,-0.14071126093060315
56,4.037830473462429,0.01688390016456265,0.04902745977212136
57,3.7261138627959856,0.16775648244492314,0.009330993242872059
58,3.8508475348522975,0.16242375177775545,-0.06383562127990505
59,3.9446100954185215,-0.08287034049749585,0.14586545537783138
60,3.7468504924131296,-0.008927629928111634,0.012996903549171254
61,3.795124403953836,0.044099266950858224,0.014553201534828274
62,3.8192328533337445,-0.06902379060591678,0.19820913868521067
63,3.744614381127634,0.11994340484992208,0.16224206768685467
64,3.8733128584582963,0.014553820878012222,-0.007462409194621829
65,3.6460938680090393,0.01124309341717012,-0.06679073993950746
