,c5_tether,c5_solana,c5_bitcoin,c5_ethereum,c5_cardano
0,0.9995003330834232,1.0629252701428413,-0.023786586743881344,-1.035157224424438,0.9610764795504281
1,1.9960086467149476,8.884246695733054,3.5142744056174706,4.345322444879457,6.701796266018697
2,-1.9960086467149476,2.313842008352367,1.4448644696549309,0.19030450508125796,4.759647252987932
3,1.9960086467149476,8.577458446318815,4.887560641569507,7.785197893253098,7.568626480007644
4,-0.9975063171253129,0.10415039326198894,0.4945074453498819,0.6623346335982205,0.9420631879011125
5,-2.044003720705495,10.463705934414065,3.0088643089766265,4.060495234321024,3.7594029239057107
6,3.041510037830808,4.524429311910353,5.173777504105601,4.227817109761418,4.679465721958813
7,-1.9960086467149476,-3.700281742856532,-2.361165782371245,-1.0620916031075467,-0.9341429917968043
8,0.0,0.4118192171863484,-0.6321482715211459,-0.20437777258575807,-1.870907935811715
9,0.9985023295896348,0.7202757938603099,0.37465461965985014,-0.6236103148894472,-2.8129413766147593
10,0.0,5.129794772230525,2.011367237957529,3.790177306566875,3.748832881519732
11,0.9975063171253129,18.754668010453315,5.568578795116991,8.443748419304939,10.237409093220279
12,-1.9960086467149476,-9.181318594400182,-2.861964608367998,-0.20542766913513333,-3.710579396535664
13,0.0,-2.2323702827370653,-0.44282335567913833,1.51782122554323,-0.9298001599666605
14,0.0,-0.5080526451820333,0.39621960407021106,0.860533180267339,1.8587365946253982
15,0.0,0.10163118053333164,-0.3029773372836644,-0.37303088019143615,0.9280743125540027
16,0.0,-4.379494701655858,-1.7964425945265248,-2.8746485394276533,-3.717476400132483
17,0.0,-7.684857739242034,-2.8295177132113167,-3.9111893519821024,-5.602255548669845
18,0.9985023295896348,0.30853088124695205,0.11708093818742782,0.727328116229728,0.9358915049049727
19,0.0,3.080084570564395,0.585199159968397,2.8871743494964903,2.8024306057021846
20,0.0,5.826152321167683,0.4211314460262656,5.30011027063847,3.7243990909824305
21,-0.9985023295896348,-0.4077472023864175,-0.7253922701111151,-0.5636505918255352,0.9289364346587377
22,0.0,-1.93907291456253,-1.4992506556409353,-2.5605541020386227,-4.653335525641168
23,0.9985023295896348,-5.120863300231576,-0.4220695539479493,-1.9837233469706916,-1.8674141747954422
24,-2.5171373897907046,-13.230167137914577,-5.904162990569603,-12.224560347548504,-7.50472565406772
25,0.40412811411066824,-12.564294692792828,-8.815014071598853,-13.475227693518718,-11.363758650315098
26,2.1130092756800365,5.673476029356607,-0.3094611829455971,-1.0313310967549114,2.8530689824063415
27,-0.9985023295896348,6.058092478125218,0.6664128197880927,1.7263602831080789,3.791473736262134
28,0.9985023295896348,1.4568160745084242,1.735348039877863,3.3266761533122917,1.8903597311688287
29,-0.9985023295896348,-1.9776222942909953,-0.6414901798743813,1.6144831912124573,0.9438415047064765
30,0.9985023295896348,2.289521241561488,3.4875893901498785,3.958035626549645,2.8261912358349974
31,0.0,1.4542435304138053,1.8929092560247227,1.003323378560708,2.818226383842031
32,0.0,-5.20346683493608,-0.8040486646114005,-1.7984784585514717,-3.7594029239057107
33,-0.9985023295896348,-3.553886880454229,-2.1551987690199894,-3.358957966807793,-5.665737535677366
34,0.9985023295896348,4.1797344027081635,2.131540489213876,4.277442531952147,2.836881335199571
35,-0.9985023295896348,-3.4470186113039745,-1.4442145155990147,-2.4626161437026894,-0.9447331831616594
36,0.0,4.176679351448001,1.4442145155990147,2.8051182620010877,2.8315261957383413
37,0.0,10.778423343655959,5.073697330246432,7.168978683452224,7.51177241106209
38,0.0,-0.5155436521881711,-0.40024014943082875,-0.7312614585471238,-2.8103062992552665
39,0.0,2.1634995303429605,0.7532602399405732,-0.06464882928230509,0.93764657596342
40,0.0,-4.1249929584964775,-0.6590716743612575,-0.9770463001832468,-1.8761731582278856
41,0.0,-3.0012959139749,-0.6595063363220106,-1.4622451984987492,-3.7629395295423578
42,0.0,-2.3867598109818573,-3.351351936626088,-2.188838485024462,-1.8867930125766819
43,0.0,-0.31173689658680814,0.16547094249835936,-0.1572617317069671,2.8288562004777944
44,0.0,-3.644129182402139,-2.1295734705672658,-2.495563883633622,-2.8288562004777944
45,0.9985023295896348,4.2675058259656,1.5857803822545975,1.9073225372458182,2.8288562004777944
46,-0.9985023295896348,-0.20774903990786697,-0.11825502893407247,1.5997542251934647,0.9411765400636796
47,0.0,-2.3922212250809025,-0.8518492741986847,-1.5792283523305741,-1.883239727964792
48,0.9985023295896348,-1.6675355609768303,0.6626121358458477,1.3298624407252646,-2.8315261957383413
49,0.0,3.2283287606114754,1.6073753608488914,1.5361982463318782,1.888574687868136
50,-0.9985023295896348,-1.0402580777890762,-0.8270028707593156,-1.3927198515411874,-1.888574687868136
51,0.0,1.4560584995797399,0.7089014687589952,0.3073844002710757,-1.8921481520379118
52,0.9985023295896348,-0.8317738054929578,0.4723219434108614,0.33801374569611653,-2.8449521322313913
53,-0.9985023295896348,-5.423459267856742,-2.221855453479293,-3.251712919343845,-2.8530689824063415
54,0.9985023295896348,1.254180766405625,0.5204513850294461,0.3458471835101591,-0.9528347552719865
55,-0.9985023295896348,-1.8818615067539213,-0.3075067143490742,-2.2690202910071093,0.0
56,0.9985023295896348,2.9258119095293296,1.182200922668926,1.1385812177531989,0.9528347552719865
57,-0.9985023295896348,1.4597020629607869,0.04725897921525757,0.07882962009989569,1.9029501460861198
58,0.9985023295896348,-0.4168403561816376,1.039132889951361,1.1748528075822833,0.9501188363202218
59,0.0,-0.5212949083279454,-0.8028714892388962,-1.9497091036582788,-0.9501188363202218
60,0.0,0.7297368059043947,0.472355408983276,0.04458765848630719,1.8993358036524626
61,-0.9985023295896348,4.367273240692157,2.0992801756110566,3.4102030891999675,2.842256768929893
62,0.0,2.6940229743186137,0.47114252932806266,0.8609821878071671,3.7771527437455106
63,0.0,0.1034714678344244,0.2825790062597662,-0.25958323374743486,-0.9429515078702053
64,0.0,-3.005027907668591,-0.7537215355878288,-1.5554947130003711,-1.888574687868136
65,0.0,-0.7267064944780941,0.0942462655602867,0.7216401722935188,0.0
66,0.9985023295896348,0.20768432057957398,0.2591314399851399,-0.11966732497967314,-0.9456265480071693
67,-0.9985023295896348,1.1414934047033967,0.0,0.5230116702960004,1.8903597311688287
68,0.0,1.3473598970476814,0.5180615196150029,0.7344890763233707,-0.9447331831616594
69,0.9985023295896348,3.61851002219737,1.8581026831761847,1.5014607936600441,2.8315261957383413
70,-0.9985023295896348,-2.066116437472374,-1.222666505476809,-1.0098254133254159,-0.9429515078702053
71,0.0,-0.827643332988373,-1.7660984421709145,-0.8058623504257412,-0.9438415047064765
72,0.0,0.9310506026122312,-0.18856806184157904,-0.0068321177859616,0.0
73,0.0,-2.381076749996282,-0.09429736681704526,-0.2972423110431919,-0.9447331831616594
74,0.0,-2.59457361056684,-0.8018868354211008,-1.9188250778679503,-0.9456265480071693
75,0.0,-3.5394582027192882,-0.6608605588771752,-0.9076788536322056,0.9456265480071693
