,cop,fcx,sq
0,-0.9295532174542487,-0.710732083933685,0.12719559637730526
1,0.13284623068354762,-1.5369074192590482,-0.5688042978597707
2,-0.531490844294602,-2.381174173645473,-4.32675593892462
3,0.7971303730185397,-0.6854597132410767,0.7179221937416713
4,0.5310674580467634,-0.3857776682578695,0.4702232566096143
5,-0.7967069867707011,-0.35733429002693384,-0.9771769825928089
6,-0.7973422349336623,0.6431098152983594,-0.05138565475881762
7,0.5316321231005894,-1.7158794515252929,-0.997133830455077
8,0.0,-1.432152052877278,1.4203106780454888
9,0.3985386967397808,0.0,-1.1834520984281838
10,0.26560425122967857,-0.35835872091105614,0.30445004717361
11,0.0,-1.1332583822349918,0.33816915543294357
12,0.0,0.05741104877188263,3.4765033748636043
13,0.5309969592439678,-0.35887314219706923,0.44668077519283145
14,0.663349941405933,0.0,0.26064002426640087
15,1.0604454864391322,-0.3590019783668019,-2.2246950221109785
16,0.0,1.076619519030153,-0.2699966266828113
17,-0.5300821751474949,-1.076619519030153,-1.0807160795174298
18,0.7950179297768756,-0.06463404564671649,0.13515339931302606
19,0.4316948858233971,0.7825091662105876,-0.38726330028815426
20,0.09796614350854327,0.0,-0.6268327200942281
21,-0.6621201327772219,0.3587443984662819,0.8093314938033558
22,-0.36302786836284184,1.4336920018487298,-0.6740592582232807
23,0.23055121717874272,-0.35823034594084646,3.2639762349795376
24,-0.13779433687055587,-1.4342060543741653,0.6509798284630719
25,-1.1879383244894903,0.3587443984662819,-0.8087343748517384
26,0.7956504862125513,0.35861574707451993,-0.9025107001603416
27,0.26507621096261147,-0.35861574707451993,-0.5143501785029869
28,0.7948073010806134,0.35861574707451993,0.27003308069240006
29,0.0,-0.7173601455408019,0.2247469328642282
30,1.3232766255413253,0.7173601455408019,0.9895003830830973
31,-0.2645152772990933,0.0,-1.5241164476638147
32,1.0576415581353693,0.7168459088333634,-0.29780787290523136
33,0.0,0.716332408854381,1.0800595082605113
34,-1.0576415581353693,-0.3581020629135345,-1.012521602585359
35,0.7933360193956851,-0.35823034594084646,-1.0473504682249057
36,0.2643055387396842,-1.4342060543741653,-2.9960667327175727
37,0.0,-0.7178751205638711,0.864194446687172
38,0.2642356997801798,-0.7183908354932989,-1.0506872799691536
39,0.26416589771915966,0.0,-0.5664732781189841
40,-0.7927071362390237,-1.0785548412082235,-0.06582668650167989
41,0.08987172139462984,-1.4398850579877553,-0.6829530175203047
42,0.17443381734505436,-0.3602954461601193,-1.5033243146955755
43,-0.793126280836276,-1.0816658707408777,-0.13603591369104606
44,0.0,0.7212405649830167,1.4817939211706488
45,-0.5291005414433947,-0.36055525899891805,0.013584280271317084
46,0.2645852641443014,-0.36068530598409865,-1.2743292381971472
47,0.39674668245082145,0.9807598790017025,-1.3100029944910219
48,0.9251305754647277,-0.6200745730176038,-2.454490902950468
49,-0.528541238519864,0.2668233969469469,-0.6705777120998846
50,0.2643055387396842,-0.6275087029310455,-0.5527793358925948
51,-0.22994186800895378,-0.7217611284096037,-0.48743722134592105
52,-0.4309530076755941,-1.8066852249494225,-1.2275069810261385
53,0.6608948756845479,-1.8099552452395251,0.5804140540996983
54,-0.925375173444376,-1.0875476873986045,1.8116256599771674
55,-1.3234517548443847,-1.8079445551100193,-2.1195864487371097
56,0.13242402191115943,-1.461813126446998,-1.4384056728493633
57,-0.13242402191115943,-1.4566644964637554,-2.663080862260969
58,0.6619448179749909,0.3643650978548685,1.4827286154162067
59,0.5292405521784005,0.36423238428540117,-1.187243691587625
60,0.0,0.3640997673577395,1.1330278803907134
61,-0.2645852641443014,0.9242178464270445,-3.2307984796275946
62,0.1323013827421171,-0.7276590801832405,-0.8265601793082666
63,0.26455026609317756,0.5312433037278907,-0.8272439462526648
64,-0.13226638469099328,2.1802334217690955,3.5110703516130215
65,1.1897681355885759,-0.7988671037444384,-1.3066054191863685
66,-0.5286110867110949,0.07265065933692583,-1.9975897808421905
67,0.6607202090380682,-0.3633060893730722,-0.4751870060601959
68,0.7922884344195857,-1.2871652511803333,0.957729324043477
69,-0.6601967626074234,-0.16738045981412597,-2.0696799385264697
70,0.5281922742632617,-0.7280670143234858,0.05179423876633393
71,0.13200448834416179,1.8191745966582573,2.25011235125816
72,-0.13200448834416179,0.0,2.5894262305472537
73,-0.13202191582983858,1.8158712089744178,1.5793994699491165
74,0.39601346963324957,0.0,1.171949200639233
75,-0.39601346963324957,0.36277889024782795,-1.5150847768712339
76,-0.13203934791716776,-1.052421573794149,0.06863653525446267
77,0.6600224647232977,1.052421573794149,1.9199128223270634
78,-0.1319696471728804,0.36264732945046063,1.1884974575648855
79,-0.7921838280666726,0.7249003579481439,1.0695349090203976
80,0.6601967626074234,0.36225321895910767,0.5124788714629958
81,-0.13200448834416179,0.19556218758776112,1.7404662699149753
82,0.13200448834416179,1.6137381069611934,0.2297881084203368
83,-0.327403115366387,0.0,2.0561949670430124
84,0.5913598279985166,0.3614675622225505,1.2185073162953586
85,0.3958044777578884,0.0,-0.23651362714183222
86,0.3956478785536177,-0.3614675622225505,0.7474095812511905
87,0.39549140321737397,0.0,-1.6314326234212473
88,0.4216851655662879,-0.00723068413099881,0.20407469204553053
89,0.6111278132179265,0.00723068413099881,-0.7484775636061869
90,-0.24229910362549845,0.3614675622225505,1.2924732250567672
91,0.13169157851411484,0.0,1.0871043331786012
92,0.9213557742926426,0.0,-2.3795775582353684
93,0.5261081273526536,-1.8086458176886921,-3.272655815169223
94,-0.13150108507353764,0.3619909541789923,0.8874023586544766
95,0.23143034575934252,1.0851873012871494,0.06345322697587363
96,-0.7576076796564912,-1.0851873012871494,-1.4030509608611297
97,-1.3166558847470533,-1.6444929504690897,-1.1484840590849643
98,-0.3953350516003873,0.19574224433904774,1.3144949376195925
99,-0.39549140321737397,2.1723397391486543,0.695852671208641
100,0.5272871200472373,0.361598268268537,2.7949164381526614
101,-0.2636088060605779,-1.0851873012871494,-1.3623980308956618
102,0.5271481408311018,0.9188683372878259,2.518978763286661
103,0.9218411135463178,-0.5570083731436526,-0.13599891221804938
104,0.3948147712007355,0.723327337142976,0.4079412621162959
105,0.0,0.3614675622225505,-2.3479381267099697
106,-0.6581112445491755,-0.3614675622225505,-1.3977672095899507
107,0.6581112445491755,-0.361598268268537,1.295557782385437
108,-0.7897854826746098,0.7230658304910875,0.3747168376859733
109,0.3949707114738743,1.083619394458335,-0.03405936547729027
110,-0.6583712134577979,-1.4450869566808855,-0.40880289456701746
111,-1.4499442334598989,-0.361598268268537,-0.23854555481239714
112,-0.2638522442750535,-0.7235890330186123,-0.30678506538173167
113,-0.9240314828153906,-0.46337190768097614,0.13636053747134724
114,-1.3215278783356155,-2.4362314287205145,-3.2777958874463664
115,0.2644453274704972,0.0,0.6837607103999943
116,0.13219644410789044,0.0,-1.115454423920248
117,0.7928118808502305,1.088336766232434,0.4850438635628507
118,0.13207422590699736,0.24652508517553073,-1.4976210615245122
119,0.5281225367004261,-0.24652508517553073,-0.7297732373769961
120,0.2639567126321296,1.8112665701690567,1.2851402989380034
121,-0.2639567126321296,0.2822620061513348,-1.3365528590378872
