,pe,cop,fcx,dvn,sq
0,-0.453823470461856,-0.9295532174542487,-0.710732083933685,-1.6992357529597157,0.12719559637730526
1,-0.45402951971817984,0.13284623068354762,-1.5369074192590482,1.2746974320005933,-0.5688042978597707
2,-0.9086779362177388,-0.531490844294602,-2.381174173645473,0.4245383209591225,-4.32675593892462
3,2.7235604670403646,0.7971303730185397,-0.6854597132410767,1.696353248178628,0.7179221937416713
4,0.7793879480653132,0.5310674580467634,-0.3857776682578695,1.6934805063328895,0.4702232566096143
5,0.12681963547267472,-0.7967069867707011,-0.35733429002693384,0.0,-0.9771769825928089
6,-1.3596195160392455,-0.7973422349336623,0.6431098152983594,-4.239090705766557,-0.05138565475881762
7,-1.3614705983213682,0.5316321231005894,-1.7158794515252929,0.8492569512550396,-0.997133830455077
8,0.9078529901800358,0.0,-1.432152052877278,-0.8492569512550396,1.4203106780454888
9,0.0,0.3985386967397808,0.0,0.0,-1.1834520984281838
10,0.0,0.26560425122967857,-0.35835872091105614,0.0,0.30445004717361
11,0.0,0.0,-1.1332583822349918,0.0,0.33816915543294357
12,0.14518002348351544,0.0,0.05741104877188263,1.2736151159087328,3.4765033748636043
13,-0.14518002348351544,0.5309969592439678,-0.35887314219706923,-0.42435816465369314,0.44668077519283145
14,2.3565677542274344,0.663349941405933,0.0,1.2725346361976975,0.26064002426640087
15,1.257582982997274,1.0604454864391322,-0.3590019783668019,2.9629651306573024,-2.2246950221109785
16,0.009041632195838645,0.0,1.076619519030153,0.0,-0.2699966266828113
17,0.0,-0.5300821751474949,-1.076619519030153,1.6891895908446308,-1.0807160795174298
18,2.7088052680865893,0.7950179297768756,-0.06463404564671649,2.1074823395648146,0.13515339931302606
19,1.3516559841151299,0.4316948858233971,0.7825091662105876,0.8417508914519978,-0.38726330028815426
20,0.9000900697690994,0.09796614350854327,0.0,0.42060989053327447,-0.6268327200942281
21,-2.2517460538842293,-0.6621201327772219,0.3587443984662819,-2.94799118532163,0.8093314938033558
22,0.0,-0.36302786836284184,1.4336920018487298,-1.2660900615091286,-0.6740592582232807
23,-0.4509582940008805,0.23055121717874272,-0.35823034594084646,0.0,3.2639762349795376
24,0.4509582940008805,-0.13779433687055587,-1.4342060543741653,0.42220815488924757,0.6509798284630719
25,-2.2568278592625113,-1.1879383244894903,0.3587443984662819,-4.230124751110509,-0.8087343748517384
26,1.8058695652616308,0.7956504862125513,0.35861574707451993,2.540221518358532,-0.9025107001603416
27,0.0,0.26507621096261147,-0.35861574707451993,0.8453085879502886,-0.5143501785029869
28,0.4509582940008805,0.7948073010806134,0.35861574707451993,0.0,0.27003308069240006
29,0.4507550222818679,0.0,-0.7173601455408019,0.42238648991244077,0.2247469328642282
30,0.900900961833262,1.3232766255413253,0.7173601455408019,1.6877641137198474,0.9895003830830973
31,0.45014630514783605,-0.2645152772990933,0.0,-0.42167405221071874,-1.5241164476638147
32,0.8996851708977793,1.0576415581353693,0.7168459088333634,0.42167405221071874,-0.29780787290523136
33,-0.44974140627651593,0.0,0.716332408854381,-1.2655559588305998,1.0800595082605113
34,-1.8009910316023614,-1.0576415581353693,-0.3581020629135345,-0.8445946448016883,-1.012521602585359
35,1.351047266981098,0.7933360193956851,-0.35823034594084646,0.42238648991244077,-1.0473504682249057
36,-0.45014630514783605,0.2643055387396842,-1.4342060543741653,2.1092604318675434,-2.9960667327175727
37,0.0,0.0,-0.7178751205638711,-1.2650223065868715,0.864194446687172
38,0.45014630514783605,0.2642356997801798,-0.7183908354932989,0.42185193622845674,-1.0506872799691536
39,1.5289835240248628,0.26416589771915966,0.0,0.0,-0.5664732781189841
40,-1.9791298291726989,-0.7927071362390237,-1.0785548412082235,-2.1110415270730876,-0.06582668650167989
41,0.0,0.08987172139462984,-1.4398850579877553,-0.42274361229877044,-0.6829530175203047
42,0.0,0.17443381734505436,-0.3602954461601193,0.0,-1.5033243146955755
43,-0.900900961833262,-0.793126280836276,-1.0816658707408777,-1.2693041687259488,-0.13603591369104606
44,-0.4507550222818679,0.0,0.7212405649830167,0.4232804296000481,1.4817939211706488
45,-0.9021200431376108,-0.5291005414433947,-0.36055525899891805,-0.8467401013945164,0.013584280271317084
46,0.0,0.2645852641443014,-0.36068530598409865,0.4234596717944683,-1.2743292381971472
47,0.9021200431376108,0.39674668245082145,0.9807598790017025,1.2693041687259488,-1.3100029944910219
48,0.9013069560128706,0.9251305754647277,-0.6200745730176038,0.8453085879502886,-2.454490902950468
49,-0.45055193373100266,-0.528541238519864,0.2668233969469469,-0.8453085879502886,-0.6705777120998846
50,0.900900961833262,0.2643055387396842,-0.6275087029310455,-0.8460237391259007,-0.5527793358925948
51,-0.4503490281022593,-0.22994186800895378,-0.7217611284096037,0.0,-0.48743722134592105
52,-2.254792387089033,-0.4309530076755941,-1.8066852249494225,-0.4232804296000481,-1.2275069810261385
53,-0.9033424281863489,0.6608948756845479,-1.8099552452395251,0.0,0.5804140540996983
54,0.9033424281863489,-0.925375173444376,-1.0875476873986045,0.8463817686812369,1.8116256599771674
55,-1.355319837010427,-1.3234517548443847,-1.8079445551100193,-2.5412974286727064,-2.1195864487371097
56,0.0,0.13242402191115943,-1.461813126446998,0.42399831035888624,-1.4384056728493633
57,-1.8099552452399692,-0.13242402191115943,-1.4566644964637554,-1.2725346361976975,-2.663080862260969
58,0.0,0.6619448179749909,0.3643650978548685,2.1199923140358123,1.4827286154162067
59,0.0,0.5292405521784005,0.36423238428540117,0.4234596717944683,-1.187243691587625
60,-0.9062075835379879,0.0,0.3640997673577395,0.8463817686812369,1.1330278803907134
61,0.0,-0.2645852641443014,0.9242178464270445,-1.2698414404757052,-3.2307984796275946
62,0.0,0.1323013827421171,-0.7276590801832405,-0.42363906585718425,-0.8265601793082666
63,0.4532064432885008,0.26455026609317756,0.5312433037278907,-0.4238186119809306,-0.8272439462526648
64,0.9057971633810169,-0.13226638469099328,2.1802334217690955,-0.42399831035888624,3.5110703516130215
65,0.4525910916810538,1.1897681355885759,-0.7988671037444384,2.5412974286727064,-1.3066054191863685
66,0.45238634564803704,-0.5286110867110949,0.07265065933692583,0.4229224000447118,-1.9975897808421905
67,0.0,0.6607202090380682,-0.3633060893730722,1.689903232751977,-0.4751870060601959
68,0.45218178477934856,0.7922884344195857,-1.2871652511803333,1.2655559588305998,0.957729324043477
69,0.0,-0.6601967626074234,-0.16738045981412597,-3.3783815916272886,-2.0696799385264697
70,0.0,0.5281922742632617,-0.7280670143234858,0.4229224000447118,0.05179423876633393
71,0.451977408824078,0.13200448834416179,1.8191745966582573,0.8453085879502886,2.25011235125816
72,0.0,-0.13200448834416179,0.0,0.0,2.5894262305472537
73,0.0,-0.13202191582983858,1.8158712089744178,0.0,1.5793994699491165
74,0.0,0.39601346963324957,0.0,0.42238648991244077,1.171949200639233
75,-1.3565455392514636,-0.39601346963324957,0.36277889024782795,0.0,-1.5150847768712339
76,1.8083187567841108,-0.13203934791716776,-1.052421573794149,-0.844951465563959,0.06863653525446267
77,-0.4517732175326472,0.6600224647232977,1.052421573794149,1.2671596204532065,1.9199128223270634
78,0.4517732175326472,-0.1319696471728804,0.36264732945046063,0.843881906619881,1.1884974575648855
79,0.0,-0.7921838280666726,0.7249003579481439,1.1212606503669953,1.0695349090203976
80,0.0,0.6601967626074234,0.36225321895910767,0.5643697529693625,0.5124788714629958
81,0.4515692106537017,-0.13200448834416179,0.19556218758776112,0.0,1.7404662699149753
82,0.0,0.13200448834416179,1.6137381069611934,1.2623607819852722,0.2297881084203368
83,-0.4515692106537017,-0.327403115366387,0.0,-2.1048208149632153,2.0561949670430124
84,0.0,0.5913598279985166,0.3614675622225505,-1.2650223065868715,1.2185073162953586
85,-0.9037506263567252,0.3958044777578884,0.0,0.42185193622845674,-0.23651362714183222
86,1.355319837010427,0.3956478785536177,-0.3614675622225505,0.8431703703584148,0.7474095812511905
87,-0.4515692106537017,0.39549140321737397,0.0,0.0,-1.6314326234212473
88,0.4515692106537017,0.4216851655662879,-0.00723068413099881,0.0,0.20407469204553053
89,-0.4515692106537017,0.6111278132179265,0.00723068413099881,0.842460032977943,-0.7484775636061869
90,0.4515692106537017,-0.24229910362549845,0.3614675622225505,0.8417508914519978,1.2924732250567672
91,1.3534854310761624,0.13169157851411484,0.0,0.841042942763881,1.0871043331786012
92,-0.9021200431376108,0.9213557742926426,0.0,1.9568902617828066,-2.3795775582353684
93,-0.9029345985922532,0.5261081273526536,-1.8086458176886921,-0.27692346599828,-3.272655815169223
94,0.4515692106537017,-0.13150108507353764,0.3619909541789923,0.0,0.8874023586544766
95,-0.4515692106537017,0.23143034575934252,1.0851873012871494,0.0,0.06345322697587363
96,-0.4517732175326472,-0.7576076796564912,-1.0851873012871494,-2.100399848015133,-1.4030509608611297
97,-1.3565455392514636,-1.3166558847470533,-1.6444929504690897,-1.2623607819852722,-1.1484840590849643
98,0.45238634564803704,-0.3953350516003873,0.19574224433904774,1.2623607819852722,1.3144949376195925
99,0.0,-0.39549140321737397,2.1723397391486543,1.260769236135939,0.695852671208641
100,0.9041591936034266,0.5272871200472373,0.361598268268537,1.678556835578604,2.7949164381526614
101,0.0,-0.2636088060605779,-1.0851873012871494,-0.41937513720124997,-1.3623980308956618
102,0.9033424281863489,0.5271481408311018,0.9188683372878259,0.41937513720124997,2.518978763286661
103,0.9025271370752819,0.9218411135463178,-0.5570083731436526,1.675744003367896,-0.13599891221804938
104,0.9017133162827484,0.3948147712007355,0.723327337142976,0.0,0.4079412621162959
105,-0.4507550222818679,0.0,0.3614675622225505,0.41849759974699197,-2.3479381267099697
106,0.9013069560128706,-0.6581112445491755,-0.3614675622225505,0.8364701449656842,-1.3977672095899507
107,0.9004953332500953,0.6581112445491755,-0.361598268268537,-0.4181476121973837,1.295557782385437
108,-1.801802289262966,-0.7897854826746098,0.7230658304910875,-3.3514903595825984,0.3747168376859733
109,-0.9021200431376108,0.3949707114738743,1.083619394458335,1.2581255591190832,-0.03405936547729027
110,-0.9029345985922532,-0.6583712134577979,-1.4450869566808855,-0.8385744726209232,-0.40880289456701746
111,-1.3559324111360738,-1.4499442334598989,-0.361598268268537,-0.20136255395764024,-0.23854555481239714
112,-1.3577734604606206,-0.2638522442750535,-0.7235890330186123,-0.21818853254051973,-0.30678506538173167
113,0.0,-0.9240314828153906,-0.46337190768097614,-2.100399848015133,0.13636053747134724
114,-1.8132371241805778,-1.3215278783356155,-2.4362314287205145,-2.1048208149632153,-3.2777958874463664
115,0.0,0.2644453274704972,0.0,1.1118974156762995,0.6837607103999943
116,0.45361760814133234,0.13219644410789044,0.0,0.9929233992869158,-1.115454423920248
117,0.9066183757897583,0.7928118808502305,1.088336766232434,0.42043305223060656,0.4850438635628507
118,-0.4532064432885008,0.13207422590699736,0.24652508517553073,-0.42043305223060656,-1.4976210615245122
119,1.8115946983505715,0.5281225367004261,-0.24652508517553073,-0.42060989053327447,-0.7297732373769961
120,0.9045681304273856,0.2639567126321296,1.8112665701690567,2.101282555051931,1.2851402989380034
121,0.0,-0.2639567126321296,0.2822620061513348,0.41972718349647664,-1.3365528590378872
122,0.0,-0.13200448834416179,-1.7310127122813768,-1.2597104332217057,-3.3646945154224284
123,0.0,0.7469157084729616,0.0,1.2597104332217057,-1.6177056206583273
124,0.451977408824078,-0.5647540830873155,0.3623844939091292,0.41955108649816,-0.6202405353725737
125,-1.3565455392514636,0.4776866334621488,-0.3623844939091292,2.095119140569146,-1.3796911680863388
126,0.45238634564803704,-1.320132204923219,-0.3625158640390147,-3.3543008389465,-1.1742360181896672
127,2.258867009728327,1.5839496447855872,-0.36264732945046063,2.0977561709982773,-1.7985616359155188
128,0.45116174913673035,0.3955957063528359,1.0875476873986045,1.2565446679482228,-1.0044508403863617
129,0.9017133162827484,0.5272176212800517,-0.27540023800476376,1.2549677447126761,-1.2913348521985668
130,-1.3528750654194788,0.028988906474847198,-1.3926568626918545,0.0,-4.926800310079749
131,0.9021200431376108,0.36624197937618064,0.5805094132980138,-1.6736405580295433,4.518663670264544
132,-0.4509582940008805,-0.2634699000885199,-0.7256894367819733,-0.8378718546313557,2.2191409939127382
133,0.0,-0.36897451858886043,1.088336766232434,0.0,-0.9355996316342541
134,1.352265250013751,0.895844920661304,0.0,1.2565446679482228,-1.7001791017960954
135,0.9004953332500953,-0.2634005019839236,1.0147134305462657,-0.4186728133168671,-0.17365030345661836
136,-0.9004953332500953,-0.39523088585102784,-2.4660924951933616,-2.5157245972469156,-0.7296607401432453
137,-0.9103241292192088,-0.3953871550685939,-2.5449931933261283,-1.6806726645186565,-1.8919519775915106
138,0.9103241292192088,0.7906180409196217,-0.932360249934483,1.260769236135939,1.613845878322806
139,0.4503490281022593,-0.7906180409196217,-0.1603369995635262,-0.8403361839053325,2.292065598006765
140,1.3498314760456154,0.7616397496095217,0.0,2.9380923549036098,0.7628558919137163
141,0.8988764650168513,1.0821642759686334,1.0926972494980092,1.6750422676952148,0.5544389912630621
142,0.8980692116846711,0.5261773338971487,0.3639672469657462,0.8364701449656842,1.8689653451922084
143,-0.44893378980681575,0.525900616906938,1.0911075823347716,0.8357710473965163,0.0
144,0.0,-0.525900616906938,-0.36357026395750225,-0.8357710473965163,1.451228615846567
145,-0.4491354218778554,0.2629848798854084,0.5598432585141033,0.0,-1.1055069183667499
146,1.3468015503788067,-0.13148379481187078,0.8936453694690094,0.41797283785127703,-0.02557931090141352
147,-2.245678015395658,-0.9208709458223829,0.0,-2.0916133958808203,-2.8128732161807335
148,0.8988764650168513,-0.03422011695697336,0.25414344719010273,-0.8378718546313557,0.9701338159526784
